Kepler_ID,Teff,kepmag,Log_G
2011377,5806,16.875,4.432
2011406,5663,14.650,4.643
2011431,5663,16.123,4.315
2011444,5643,15.867,4.633
2011489,5811,15.853,4.436
2011574,5879,14.212,4.590
2011583,5921,16.702,4.305
2011605,5825,16.203,4.332
2011608,5724,16.683,4.683
2011622,5719,16.855,4.515
2011668,5665,14.810,4.230
2011676,5717,16.858,4.415
2011733,5786,15.645,4.432
2011751,5718,16.874,4.308
2011899,5910,16.890,4.263
2011909,5792,15.136,4.314
2011930,5680,16.858,4.329
2012043,5744,16.547,4.525
2012050,5918,16.304,4.237
2012083,5644,14.488,4.632
2012086,5789,16.845,4.375
2012090,5806,15.736,4.634
2012117,5861,16.180,4.406
2012123,5819,16.831,4.386
2012129,5915,16.979,4.336
2012133,5670,16.602,4.399
2012229,5715,16.441,4.515
2012266,5824,16.711,4.498
2012294,5924,16.152,4.232
2012314,5749,15.561,4.210
2012404,5678,15.580,4.333
2012466,5909,16.291,4.289
2012685,5841,16.518,4.228
2012707,5898,15.578,4.246
2012739,5809,16.594,4.464
2012762,5645,16.997,4.522
2012804,5688,16.239,4.455
2012841,5687,13.355,4.235
2012851,5808,16.830,4.386
2012974,5767,15.934,4.425
2013120,5847,16.928,4.259
2013293,5697,16.421,4.632
2013316,5824,16.899,4.334
2013416,5660,16.916,4.261
2013503,5763,13.759,4.215
2013571,5673,15.392,4.226
2013954,5759,15.208,4.230
2014012,5815,16.537,4.310
2014090,5654,16.883,4.329
2014167,5913,16.475,4.281
2014199,5686,16.768,4.218
2014209,5698,16.501,4.341
2014305,5805,14.484,4.259
2014375,5754,15.907,4.359
2014405,5635,16.245,4.689
2014581,5678,16.692,4.227
2014643,5790,16.906,4.430
2014644,5837,16.673,4.250
2014685,5668,16.592,4.249
2014820,5757,16.270,4.333
2015052,5781,16.822,4.418
2015095,5697,16.297,4.221
2015329,5782,16.438,4.397
2015446,5786,16.852,4.238
2015749,5743,16.735,4.242
2015797,5908,16.840,4.224
2015832,5792,15.249,4.201
2016045,5668,16.763,4.520
2016224,5776,15.285,4.213
2016318,5855,15.273,4.292
2016333,5791,14.642,4.264
2016472,5641,15.932,4.329
2016521,5846,15.924,4.342
2016566,5848,16.094,4.419
2016602,5690,16.699,4.402
2016703,5787,16.036,4.353
2016709,5915,15.462,4.203
2016781,5776,16.221,4.206
2016814,5635,13.928,4.327
2016877,5660,16.583,4.371
2016967,5756,16.003,4.246
2017012,5856,16.447,4.411
2017052,5863,16.549,4.379
2017075,5895,13.188,4.214
2017089,5791,15.882,4.353
2017138,5800,15.026,4.244
2017178,5709,16.959,4.481
2017189,5781,16.452,4.246
2017214,5913,14.578,4.275
2017224,5925,13.856,4.207
2017261,5720,16.753,4.257
2017272,5913,15.527,4.307
2017370,5923,15.075,4.357
2017376,5633,15.705,4.485
2017383,5646,16.993,4.228
2017467,5760,15.519,4.425
2017512,5898,16.172,4.281
2017529,5838,15.424,4.543
2017570,5877,15.723,4.729
2017593,5796,16.559,4.456
2017598,5715,16.653,4.331
2017610,5742,16.151,4.441
2017871,5887,15.653,4.344
2017887,5711,15.896,4.305
2017982,5875,15.772,4.310
2017988,5742,13.266,4.413
2018001,5917,16.961,4.436
2018066,5705,15.680,4.226
2018098,5756,14.369,4.299
2018155,5839,16.414,4.721
2018167,5677,16.898,4.452
2018191,5888,16.996,4.454
2018203,5745,16.125,4.281
2018263,5794,16.569,4.374
2018303,5657,15.731,4.374
2018304,5735,14.505,4.338
2018324,5777,16.045,4.387
2018342,5749,14.797,4.282
2018354,5774,15.737,4.299
2018447,5888,15.842,4.377
2018468,5634,16.499,4.351
2018475,5644,15.462,4.375
2018505,5896,15.837,4.386
2018519,5814,16.805,4.549
2018600,5628,16.780,4.613
2018602,5910,15.809,4.502
2018676,5815,16.182,4.504
2018677,5807,13.403,4.407
2018698,5688,16.587,4.724
2018699,5652,16.967,4.738
2018731,5886,16.118,4.352
2018754,5651,15.006,4.237
2018757,5786,16.312,4.357
2018785,5669,16.476,4.661
2018830,5788,16.207,4.459
2018971,5653,16.910,4.270
2019009,5865,16.578,4.503
2019026,5628,15.932,4.444
2019050,5734,15.032,4.500
2019057,5841,16.433,4.224
2019058,5769,16.820,4.422
2019078,5838,16.051,4.354
2019085,5674,15.690,4.316
2019101,5883,16.286,4.393
2019137,5754,15.788,4.361
2019145,5758,16.527,4.543
2019147,5712,16.981,4.338
2019167,5767,16.316,4.466
2019184,5917,16.789,4.330
2019232,5711,16.149,4.470
2019330,5747,16.819,4.402
2019390,5688,16.139,4.318
2019432,5660,15.778,4.365
2019468,5914,16.194,4.280
2019476,5658,16.238,4.207
2019518,5758,15.233,4.527
2019586,5767,16.195,4.367
2019615,5926,16.313,4.472
2019652,5757,16.389,4.254
2019658,5928,15.091,4.404
2019669,5846,16.956,4.754
2019701,5810,14.699,4.320
2019709,5673,14.809,4.348
2019828,5914,13.622,4.277
2019833,5771,16.836,4.761
2019834,5772,14.830,4.224
2019860,5817,16.436,4.281
2019877,5903,15.466,4.536
2019892,5860,16.714,4.465
2019909,5848,16.140,4.214
2019922,5812,15.957,4.412
2019928,5630,14.946,4.471
2019935,5632,16.454,4.538
2019948,5682,15.632,4.365
2019981,5744,16.443,4.407
2020023,5753,16.410,4.718
2020065,5819,16.844,4.296
2020086,5639,13.536,4.319
2020112,5643,16.808,4.873
2020116,5870,16.980,4.337
2020139,5639,15.640,4.314
2020171,5797,16.505,4.364
2020172,5807,16.814,4.561
2020181,5633,16.999,4.456
2020195,5793,16.956,4.354
2020207,5753,15.288,4.324
2020281,5884,15.951,4.621
2020309,5814,16.613,4.259
2020385,5814,16.492,4.306
2020452,5703,15.188,4.521
2020463,5717,14.346,4.452
2020536,5827,16.873,4.398
2020599,5889,16.876,4.281
2020663,5647,16.497,4.507
2020680,5839,16.518,4.521
2020881,5663,16.744,4.520
2020994,5799,15.687,4.336
2021034,5888,15.946,4.235
2021047,5676,16.631,4.503
2021066,5727,14.576,4.277
2021068,5771,16.937,4.492
2021099,5794,13.580,4.217
2021165,5701,13.865,4.362
2021261,5917,16.519,4.221
2021341,5841,16.106,4.494
2021470,5899,13.951,4.312
2021501,5927,14.392,4.428
2021551,5805,15.645,4.453
2021571,5805,15.044,4.338
2021633,5651,12.251,4.438
2021643,5828,12.296,4.429
2021694,5886,15.976,4.521
2021709,5672,16.694,4.332
2140324,5723,16.143,4.375
2140418,5643,16.723,4.319
2140531,5706,16.315,4.832
2140576,5783,16.313,4.551
2140582,5811,16.482,4.349
2140644,5639,15.087,4.364
2140696,5789,16.332,4.488
2140700,5767,16.982,4.374
2140741,5784,16.570,4.367
2140790,5663,16.031,4.551
2140841,5854,15.006,4.638
2140855,5634,16.141,4.969
2140886,5693,16.716,4.394
2140893,5858,16.812,4.307
2140899,5663,15.992,4.531
2140937,5916,14.864,4.464
2141025,5916,14.827,4.294
2141172,5927,16.888,4.337
2141401,5722,14.980,4.561
2141404,5795,16.626,4.359
2141428,5795,15.880,4.347
2141440,5802,16.918,4.385
2141544,5917,12.604,4.245
2141563,5666,16.163,4.465
2141565,5810,16.329,4.698
2141607,5756,16.338,4.418
2141766,5857,16.554,4.336
2141775,5648,16.755,4.841
2141783,5827,13.806,4.305
2141786,5782,16.705,4.369
2141852,5657,14.615,4.474
2141895,5824,16.941,4.369
2141942,5861,14.885,4.298
2142011,5660,15.375,4.310
2142099,5732,16.546,4.532
2142195,5804,16.333,4.248
2142293,5656,16.415,4.404
2142323,5803,15.886,4.429
2142341,5678,16.839,4.412
2142408,5850,16.847,4.354
2142458,5802,16.524,4.503
2142517,5795,15.785,4.246
2142555,5884,16.177,4.265
2142634,5871,16.877,4.253
2142730,5824,14.865,4.421
2142771,5839,15.894,4.378
2142782,5838,16.612,4.331
2142802,5701,16.123,4.454
2142890,5782,16.863,4.275
2142913,5666,15.155,4.423
2143031,5922,15.622,4.412
2154990,5742,15.691,4.202
2155057,5777,16.624,4.482
2155187,5841,17.000,4.333
2155222,5871,15.670,4.201
2155704,5836,16.871,4.478
2155827,5673,16.481,4.621
2155975,5848,16.857,4.478
2156069,5631,14.957,4.503
2156175,5713,16.593,4.516
2156201,5907,16.050,4.425
2156319,5802,16.578,5.159
2156435,5683,15.084,4.693
2156450,5718,16.754,4.525
2156490,5677,13.454,4.239
2156537,5925,15.008,4.460
2156549,5834,16.232,4.652
2156550,5841,15.821,4.681
2156582,5743,16.385,4.729
2156596,5699,16.361,5.011
2156632,5774,16.080,4.595
2156669,5757,15.112,4.582
2156689,5727,16.639,4.364
2156693,5690,15.849,4.616
2156894,5718,16.703,4.319
2156906,5895,15.465,4.589
2156916,5807,16.245,4.553
2156933,5880,14.982,4.927
2157024,5860,15.445,4.666
2157038,5685,15.942,4.503
2157067,5925,14.716,4.334
2157126,5838,16.094,4.641
2157145,5774,16.905,4.546
2157196,5825,16.366,4.501
2157205,5845,16.467,4.659
2157247,5791,14.378,4.437
2157248,5656,15.967,4.425
2157269,5862,16.775,4.762
2157413,5716,16.491,4.391
2157495,5651,15.621,4.690
2157542,5823,16.666,4.550
2157600,5761,12.855,4.411
2157734,5806,16.300,4.681
2157743,5917,16.434,4.286
2157759,5899,15.569,4.606
2157767,5754,16.262,4.585
2157804,5657,15.912,4.621
2158076,5843,14.646,4.424
2158115,5684,16.493,4.466
2158137,5795,16.053,4.578
2158144,5778,16.493,4.417
2158161,5687,16.838,4.487
2158237,5697,14.778,4.570
2158278,5697,15.718,4.825
2158394,5644,15.417,4.279
2158399,5914,16.239,4.499
2158441,5927,16.284,4.452
2158460,5849,15.892,4.719
2158486,5825,16.716,4.209
2158519,5681,16.110,4.422
2158534,5662,15.078,4.384
2158548,5755,12.966,4.313
2158630,5722,15.806,4.538
2158685,5657,16.185,4.725
2158702,5785,16.930,4.252
2158713,5724,16.978,4.346
2158809,5688,15.973,4.257
2158811,5781,15.977,4.494
2158868,5830,14.041,4.275
2158888,5845,16.718,4.313
2158925,5927,16.595,4.582
2158929,5640,16.914,4.445
2159033,5643,15.471,4.536
2159073,5731,12.981,4.312
2159251,5792,15.202,4.249
2159326,5689,16.944,4.211
2159327,5837,16.967,4.223
2159447,5919,13.516,4.340
2159499,5845,12.213,4.293
2159722,5826,16.973,4.354
2159783,5643,14.965,4.406
2159832,5802,16.594,4.231
2159854,5883,16.887,4.282
2159892,5707,16.418,4.473
2160048,5919,16.969,4.361
2160055,5866,15.134,4.341
2160171,5739,15.960,4.226
2160219,5645,16.201,4.512
2160384,5707,16.748,4.541
2160456,5699,16.605,4.383
2160512,5916,16.385,4.428
2160586,5841,16.412,4.337
2160603,5817,16.336,4.342
2160633,5660,16.057,4.212
2160644,5780,16.022,4.415
2160743,5906,16.432,4.380
2160772,5701,16.421,4.471
2160794,5737,16.644,4.566
2160814,5861,16.655,4.548
2160832,5791,16.745,4.423
2160839,5675,14.247,4.385
2160859,5801,16.833,4.792
2161033,5918,15.714,4.289
2161070,5685,15.457,4.236
2161074,5682,16.993,4.380
2161091,5917,16.857,4.299
2161163,5899,16.933,4.356
2161177,5801,15.021,4.384
2161214,5850,16.509,4.416
2161237,5796,16.422,4.272
2161248,5756,16.264,4.553
2161250,5831,15.361,4.526
2161259,5796,15.931,4.365
2161283,5728,15.422,4.505
2161311,5688,15.887,4.403
2161400,5651,13.678,4.456
2161447,5763,16.969,4.336
2161515,5824,13.718,4.258
2161532,5851,13.457,4.485
2161567,5835,15.941,4.262
2161584,5684,16.322,4.547
2161678,5857,16.398,4.484
2161713,5647,15.695,4.319
2161734,5876,16.841,4.464
2161814,5839,16.984,4.385
2161923,5791,16.924,4.235
2161984,5788,13.255,4.312
2162009,5865,16.323,4.496
2162044,5794,16.887,4.338
2162161,5913,16.326,4.291
2162191,5787,15.872,4.348
2162194,5685,16.866,4.446
2162241,5650,14.527,4.460
2162291,5802,16.733,4.339
2162303,5759,16.565,4.449
2162384,5825,15.239,4.441
2162503,5739,16.646,4.204
2162530,5702,15.547,4.278
2162531,5649,16.431,4.491
2162673,5720,14.802,4.501
2162703,5777,15.706,4.392
2162832,5795,15.396,4.310
2162857,5699,16.254,4.266
2162868,5894,16.987,4.606
2162997,5755,16.475,4.364
2163020,5661,16.530,4.582
2163040,5721,16.221,4.518
2163067,5793,16.895,4.430
2163079,5662,15.514,4.209
2163243,5678,16.728,4.443
2163301,5645,14.596,4.298
2163324,5881,16.474,4.336
2163338,5685,16.830,4.590
2163367,5798,14.666,4.248
2163390,5705,16.224,4.577
2163547,5915,16.170,4.288
2163555,5912,15.464,4.341
2163622,5867,16.184,4.474
2163644,5745,15.058,4.396
2163666,5785,14.423,4.370
2163690,5645,16.973,4.586
2163708,5801,15.402,4.449
2163748,5887,16.177,4.563
2163821,5644,16.647,4.971
2163943,5643,15.298,4.298
2163948,5784,16.517,4.380
2163954,5806,16.108,4.519
2163957,5777,14.026,4.445
2164105,5797,14.391,4.486
2164107,5783,14.151,4.236
2164113,5829,16.821,4.609
2164130,5845,16.721,4.205
2164155,5810,15.208,4.511
2164157,5729,14.635,4.546
2164169,5739,14.757,4.477
2164213,5800,15.110,4.560
2164232,5898,15.278,4.481
2164325,5786,16.730,4.486
2164341,5867,16.414,4.548
2164345,5703,16.173,4.365
2164346,5841,16.299,4.259
2164502,5897,16.392,4.330
2164552,5660,16.526,4.371
2164561,5643,16.966,4.681
2164654,5866,15.305,4.520
2164669,5841,16.581,4.341
2164717,5847,16.457,4.586
2164728,5822,16.649,4.472
2164831,5755,16.585,4.596
2164850,5809,16.540,4.491
2164890,5716,16.013,4.621
2164919,5909,15.905,4.362
2164963,5736,15.788,4.474
2164984,5820,16.211,4.420
2165041,5893,16.055,4.373
2165048,5727,16.663,4.528
2165107,5900,16.259,4.225
2165232,5773,16.996,4.388
2165326,5895,16.212,4.523
2165354,5872,15.640,4.281
2165356,5636,12.283,4.369
2165413,5828,16.830,4.428
2165426,5711,16.956,5.034
2165516,5682,15.845,4.759
2165531,5888,15.844,4.633
2165593,5641,16.678,4.916
2165685,5694,16.668,4.864
2165739,5814,15.800,4.471
2165744,5917,15.389,4.666
2165782,5787,16.078,4.439
2165787,5719,15.987,4.420
2165788,5644,16.999,4.378
2165793,5914,16.716,4.834
2165806,5793,16.387,4.245
2165818,5701,15.469,4.342
2165867,5740,15.707,4.590
2165883,5847,16.451,4.591
2165898,5727,16.681,4.641
2165933,5787,16.728,4.485
2165957,5717,16.156,4.538
2166036,5673,16.739,4.583
2166074,5795,15.971,4.569
2166164,5701,16.845,4.257
2166221,5848,16.551,4.300
2166229,5858,16.506,4.422
2166291,5796,14.747,4.551
2166322,5674,15.671,4.622
2166336,5666,14.046,4.264
2166352,5701,14.406,4.323
2166359,5676,16.364,4.651
2166370,5814,15.214,4.270
2166371,5681,15.531,4.566
2166387,5800,16.353,4.309
2166435,5751,16.499,4.854
2166456,5655,16.085,4.459
2166515,5732,15.582,4.488
2166628,5746,16.171,4.722
2166632,5677,13.891,4.522
2166641,5760,16.970,4.534
2166666,5831,16.608,4.738
2166713,5830,16.303,4.306
2166774,5796,14.995,4.653
2166806,5643,15.682,4.339
2166821,5816,16.873,4.685
2166835,5854,16.903,4.620
2166864,5794,16.161,4.656
2166881,5711,16.796,4.522
2166932,5761,14.753,4.431
2166980,5784,14.958,4.314
2166992,5691,16.040,4.705
2167005,5912,16.592,4.352
2167007,5827,16.814,4.340
2167021,5809,15.939,4.401
2167039,5808,14.150,4.332
2167062,5779,14.504,4.325
2167068,5839,16.672,4.291
2167070,5768,16.240,4.389
2167098,5776,14.810,4.467
2167151,5780,13.282,4.488
2167187,5844,16.979,4.505
2167251,5803,15.455,4.359
2167260,5842,15.752,4.686
2167267,5914,16.577,4.393
2167296,5803,16.553,4.458
2167308,5874,16.910,4.391
2167351,5893,15.054,4.629
2167414,5733,15.771,4.491
2167417,5653,16.016,4.627
2167468,5661,13.694,4.250
2167501,5866,14.849,4.490
2167514,5765,16.709,4.748
2167534,5696,16.578,4.549
2167555,5747,15.382,4.579
2167629,5781,16.735,4.357
2167648,5790,15.554,4.682
2167655,5833,16.345,4.298
2167698,5644,15.161,4.336
2167706,5852,16.722,4.309
2167715,5830,15.860,4.368
2167732,5749,16.846,4.576
2167831,5674,14.852,4.325
2167900,5882,16.587,4.667
2167950,5733,16.453,4.633
2168002,5811,16.217,4.559
2168016,5856,16.690,4.543
2168119,5665,16.466,4.339
2168204,5828,15.919,4.456
2168230,5649,16.648,4.886
2168321,5807,14.665,4.577
2168417,5834,15.741,4.785
2168666,5749,16.005,4.670
2282525,5723,14.713,4.503
2282587,5796,12.734,4.362
2282666,5652,15.963,4.428
2282703,5836,16.950,4.348
2282716,5649,16.698,4.278
2282739,5798,15.423,4.364
2282777,5764,16.870,4.437
2282819,5817,16.197,4.239
2282842,5800,16.068,4.241
2282992,5652,16.595,4.585
2282994,5714,16.023,4.424
2283026,5928,16.338,4.381
2283073,5858,16.407,4.563
2283137,5883,16.856,4.302
2283161,5852,16.957,4.789
2283219,5867,16.894,4.332
2283227,5816,15.653,4.734
2283229,5709,15.722,4.488
2283272,5856,16.982,4.479
2283318,5866,16.724,4.758
2283351,5741,16.558,4.537
2283405,5858,16.659,4.703
2283503,5879,16.951,4.610
2283549,5660,15.776,4.461
2283589,5719,14.175,4.711
2283590,5778,16.869,4.445
2283607,5828,16.146,4.689
2283626,5867,16.510,4.388
2283639,5921,16.762,4.224
2283724,5823,16.094,4.512
2283763,5927,16.303,4.392
2283777,5832,16.140,4.452
2283783,5867,16.470,4.317
2283909,5804,15.766,4.480
2283930,5803,15.424,4.895
2283989,5688,13.515,4.323
2284019,5675,16.129,4.297
2284064,5701,15.712,4.493
2284125,5685,16.200,4.431
2284222,5717,15.756,4.334
2284326,5724,16.517,4.589
2284333,5665,16.999,4.419
2284335,5912,14.478,4.207
2284352,5855,16.713,4.390
2284426,5914,16.908,4.414
2284448,5746,15.820,4.574
2284463,5833,16.526,4.627
2284491,5655,16.709,4.616
2284533,5680,16.880,4.746
2284548,5706,16.757,4.698
2284566,5757,16.880,4.680
2284571,5656,16.763,4.450
2284635,5773,16.791,4.535
2284637,5881,16.591,4.340
2284746,5737,16.752,4.455
2284787,5811,16.973,4.487
2284796,5810,16.538,4.533
2284852,5835,15.277,4.439
2284876,5723,16.547,4.413
2284878,5868,16.256,4.425
2284880,5785,15.402,4.340
2284887,5711,15.487,4.400
2284916,5790,16.872,4.563
2284957,5723,14.547,4.374
2284964,5735,15.126,4.468
2284999,5681,15.928,4.517
2285031,5788,16.400,4.231
2285040,5684,15.036,4.403
2285053,5751,15.992,4.357
2285142,5826,16.813,4.365
2285197,5665,15.791,4.347
2285212,5776,14.988,4.371
2285290,5825,14.489,4.308
2285307,5902,16.585,4.343
2285403,5758,16.254,4.439
2285431,5670,16.937,4.268
2285525,5750,16.013,4.672
2285589,5923,15.469,4.461
2285590,5872,15.602,4.330
2285638,5656,15.872,4.242
2285698,5928,13.774,4.252
2285915,5795,16.143,4.414
2285993,5670,14.765,4.402
2297310,5898,16.459,4.213
2297363,5793,16.999,4.467
2297364,5728,16.901,4.408
2297550,5851,16.262,4.635
2297633,5895,14.530,4.251
2297663,5881,16.764,4.983
2297704,5752,15.556,4.396
2297711,5634,16.973,4.629
2297847,5873,16.388,4.250
2297927,5673,16.936,4.334
2298037,5853,16.200,4.220
2298112,5843,16.701,4.435
2298210,5689,16.472,4.351
2298241,5668,15.884,4.328
2298262,5926,15.459,4.365
2298267,5840,16.493,4.474
2298317,5706,15.484,4.505
2298394,5861,15.747,4.624
2298475,5659,15.567,4.576
2298574,5810,16.736,4.861
2298579,5705,16.499,5.078
2298636,5913,16.940,4.599
2298739,5888,15.923,4.648
2298741,5916,16.224,4.337
2298846,5663,16.407,4.546
2299565,5889,16.754,4.700
2299885,5827,16.453,4.515
2299943,5680,14.946,4.550
2299954,5643,16.603,4.576
2299979,5654,14.649,4.462
2300028,5669,16.309,4.663
2300067,5804,16.238,4.683
2300077,5827,15.702,4.591
2300093,5927,12.722,4.261
2300100,5870,16.023,4.421
2300109,5787,16.784,4.420
2300128,5784,14.685,4.519
2300138,5849,16.199,4.763
2300175,5872,16.782,4.998
2300176,5632,16.021,4.774
2300178,5863,13.763,4.445
2300185,5758,16.730,4.546
2300266,5915,14.903,4.221
2300276,5794,16.581,4.494
2300373,5887,14.689,4.692
2300393,5673,15.582,4.781
2300441,5885,15.956,4.361
2300457,5699,15.530,4.481
2300574,5813,16.054,4.586
2300617,5782,16.812,4.464
2300641,5669,16.331,4.719
2300698,5770,15.367,4.546
2300710,5704,16.372,4.572
2300757,5902,16.759,4.590
2300835,5663,15.540,4.819
2300867,5744,16.625,4.836
2300872,5752,15.900,4.332
2300896,5721,16.908,4.699
2300912,5854,15.378,4.512
2300932,5741,15.006,4.644
2300957,5786,16.151,4.435
2300961,5777,14.428,4.426
2300974,5628,16.395,4.617
2300976,5865,15.294,4.911
2301015,5784,16.778,4.476
2301031,5802,16.767,4.384
2301086,5647,16.328,4.560
2301143,5630,13.802,4.581
2301145,5799,16.670,4.491
2301162,5709,16.187,4.576
2301169,5658,15.714,4.909
2301204,5818,13.441,4.677
2301239,5638,16.584,4.624
2301268,5660,16.683,4.750
2301279,5838,16.509,4.546
2301298,5820,14.900,4.755
2301344,5917,15.864,4.389
2301379,5678,16.991,4.626
2301470,5714,15.842,4.543
2301512,5671,14.510,4.587
2301611,5667,15.917,4.578
2301675,5743,16.220,4.621
2301704,5647,16.458,4.647
2301719,5785,16.257,4.548
2301766,5830,15.156,4.434
2301838,5713,16.839,4.328
2301903,5743,16.885,4.283
2301921,5692,15.477,4.329
2301929,5673,16.435,4.424
2301949,5792,16.108,4.222
2302058,5837,16.620,4.205
2302086,5681,16.571,4.415
2302101,5893,15.954,4.330
2302135,5704,15.271,4.591
2302176,5860,14.285,4.691
2302205,5821,16.901,4.559
2302233,5779,16.564,4.474
2302237,5706,15.322,4.422
2302252,5813,15.530,4.270
2302319,5799,13.631,4.357
2302325,5841,16.824,4.486
2302437,5859,15.545,4.585
2302447,5725,16.581,4.500
